Toyota,Limo,1.5,2002,15.000-20.000 km,Bensin,Hitam,Manual,4X2,Minibus,>1.000 - 1.500 cc,Individu,30000000
Toyota,Avanza,2014,120.000-125.000 km,Bensin,Silver,Manual,95000000
Daihatsu,X,Ayla,2018,0-5.000 km,Bensin,Putih,Automatic,<1.000 cc,124000000
Daihatsu,1.2 R,Sigra,2018,10.000-15.000 km,Bensin,Silver,Automatic,4X2,Minibus,>1.000 - 1.500 cc,Individu,122900000
Toyota,Kijang,LGX,1996,30.000-35.000 km,Bensin,Biru,Manual,Minibus,>1.500 - 2.000 cc,Individu,47000000
Mitsubishi,Outlander,Lain-lain,2013,50.000-55.000 km,Bensin,Hitam,Automatic Triptonic,Front Wheel Drive (FWD),SUV,>1.500 - 2.000 cc,Individu,180000000
Mercedes-Benz,C250,C-Class,2010,20.000-25.000 km,Bensin,Hitam,Automatic Triptonic,4X2,Sedan,>1.500 - 2.000 cc,Individu,266500000
Nissan,Evalia,Lain-lain,2014,160.000-165.000 km,Bensin,Silver,Manual,78000000
Ford,XLT,Escape,2007,105.000-110.000 km,Bensin,Hitam,Automatic,4X2,SUV,>2.000 - 3.000 cc,Individu,79900000
Toyota,Innova,G,2014,100.000-105.000 km,Diesel,Putih,Automatic,4X2,MPV,>2.000 - 3.000 cc,Diler,Bursa Mobil Summarecon Serpong,205000000
Toyota,G,Vios,2010,50.000-55.000 km,Bensin,Silver,Manual,Front Wheel Drive (FWD),Sedan,>1.000 - 1.500 cc,Individu,119000000
Renault,Clio,1.4,2004,95.000-100.000 km,Bensin,Hitam,Manual,Front Wheel Drive (FWD),Compact & City Car,>1.000 - 1.500 cc,47500000
Honda,Satya E,Brio,2018,20.000-25.000 km,Bensin,Silver,Automatic,Compact & City Car,>1.000 - 1.500 cc,Individu,132000000
Honda,2.4 i-VTEC,CR-V,2008,105.000-110.000 km,Bensin,Hitam,Automatic,4X2,Jeep,>2.000 - 3.000 cc,120000000
Toyota,Spacio 1.5,Corolla,1996,85.000-90.000 km,Bensin,Abu-abu,Manual,4X2,Sedan,>1.500 - 2.000 cc,Individu,41500000
Toyota,Lain-lain,Vellfire,2010,115.000-120.000 km,Bensin,Hitam,Automatic Triptonic,4X2,Minibus,>2.000 - 3.000 cc,65000000
Toyota,TRD Sportivo,Yaris,2014,50.000-55.000 km,Bensin,Hitam,Automatic,Front Wheel Drive (FWD),Hatchback,>1.000 - 1.500 cc,Diler,162000000
Toyota,E,Yaris,2011,70.000-75.000 km,Bensin,Merah,Manual,Front Wheel Drive (FWD),Hatchback,>1.500 - 2.000 cc,Diler,113000000
Toyota,G,Avanza,2007,150.000-155.000 km,Bensin,Silver,Manual,Rear Wheel Drive (RWD),Minibus,>1.000 - 1.500 cc,Individu,100000000
Honda,2.4 Prestige,CR-V,2017,25.000-30.000 km,Bensin,Silver,Automatic,>2.000 - 3.000 cc,Diler,Bursa Mobil BG Junction Surabaya,345000000
Honda,1.8L,Civic,2008,95.000-100.000 km,Bensin,Merah,Automatic Triptonic,Front Wheel Drive (FWD),Sedan,>1.500 - 2.000 cc,Individu,145000000
Honda,1.3,Civic,1990,5.000-10.000 km,Bensin,Putih,Manual,Hatchback,>1.000 - 1.500 cc,85000000
Toyota,TRD Sportivo,Agya,2016,15.000-20.000 km,Bensin,Hitam,Automatic,<1.000 cc,106000000
Suzuki,Karimun,GX,2014,30.000-35.000 km,Bensin,Hitam,Manual,4X2,>1.000 - 1.500 cc,84000000
Honda,Satya E,Brio,2016,25.000-30.000 km,Bensin,Putih,Manual,4X2,Sedan,Individu,120000000
Toyota,Rush,G,2014,55.000-60.000 km,Bensin,Putih,Automatic,>1.000 - 1.500 cc,Individu,142000000
Daihatsu,1.2 R,Sigra,2018,10.000-15.000 km,Bensin,Abu-abu,Automatic,4X2,Minibus,>1.000 - 1.500 cc,Individu,118900000
Toyota,G,Innova,2007,130.000-135.000 km,Bensin,Hitam,Automatic,Rear Wheel Drive (RWD),MPV,>1.500 - 2.000 cc,Individu,111500000
Suzuki,Carry Pick-up,Lain-lain,2009,15.000-20.000 km,Bensin,Hitam,Manual,Rear Wheel Drive (RWD),Pick-up,>1.500 - 2.000 cc,Individu,47000000
Suzuki,Lain-lain,Escudo,2006,95.000-100.000 km,Bensin,Lainnya,Manual,4X2,Jeep,>1.500 - 2.000 cc,Individu,45000000
Toyota,V Diesel,Innova,2010,100.000-105.000 km,Diesel,Silver,Automatic,Rear Wheel Drive (RWD),MPV,>2.000 - 3.000 cc,Individu,185000000
Honda,RS 1.2,Brio,2017,5.000-10.000 km,Bensin,Hitam,Manual,4X2,Compact & City Car,>1.000 - 1.500 cc,Individu,140000000
Peugeot,Croosover,3008,2011,65.000-70.000 km,Bensin,Silver,Automatic,All Wheel Drive (AWD),MPV,>1.000 - 1.500 cc,Diler,180000000
Nissan,Grand livina,Lain-lain,2009,100.000-105.000 km,Bensin,Kuning,Automatic,Front Wheel Drive (FWD),MPV,>1.000 - 1.500 cc,Diler,Bursa Mobil BG Junction Surabaya,97500000
Mitsubishi,Exceed,Pajero Sport,2014,105.000-110.000 km,Diesel,Putih,Automatic,265000000
Suzuki,Carry Van,Lain-lain,<1986,45.000-50.000 km,Bensin,Merah,Manual,Rear Wheel Drive (RWD),Minibus,<1.000 cc,Individu,9500000
Honda,City,VTEC,2003,15.000-20.000 km,Bensin,Lainnya,Automatic,Rear Wheel Drive (RWD),Sedan,>1.500 - 2.000 cc,Individu,69000000
Toyota,Avanza,G,2017,55.000-60.000 km,Bensin,Hitam,Automatic,135500000
Mercedes-Benz,C180,C-Class,2001,120.000-125.000 km,Bensin,Silver,Automatic,All Wheel Drive (AWD),Sedan,>1.500 - 2.000 cc,Individu,56500000
Toyota,Avanza,G,2011,10.000-15.000 km,Bensin,Hitam,Manual,Rear Wheel Drive (RWD),MPV,>1.000 - 1.500 cc,Individu,110000000
Toyota,Fortuner,G TRD,2015,50.000-55.000 km,Diesel,Putih,Automatic,4X2,Jeep,>2.000 - 3.000 cc,326000000
Toyota,Avanza,G,2012,85.000-90.000 km,Bensin,Hitam,Automatic,4X2,MPV,>1.500 - 2.000 cc,Individu,Carsentro Semarang,112000000
Toyota,Rush,S,2017,115.000-120.000 km,Bensin,Putih,Automatic,115000000
Toyota,G,Alphard,2012,100.000-105.000 km,Bensin,Hitam,Automatic Triptonic,All Wheel Drive (AWD),Van,>2.000 - 3.000 cc,Individu,360000000
Toyota,Corolla,E80,<1986,115.000-120.000 km,Bensin,Merah,Manual,Front Wheel Drive (FWD),Sedan,>1.000 - 1.500 cc,Individu,20000000
Mercedes-Benz,C250,C-Class,2015,20.000-25.000 km,Bensin,Putih,Automatic Triptonic,4X2,Sedan,>2.000 - 3.000 cc,Individu,660000000
Volkswagen,TSI,Tiguan,2014,70.000-75.000 km,Bensin,Putih,Automatic Triptonic,4X2,SUV,>1.000 - 1.500 cc,Diler,Bursa Mobil Summarecon Serpong,200000000
Toyota,VRZ,Fortuner,2016,45.000-50.000 km,Diesel,Putih,Automatic Triptonic,4X2,>2.000 - 3.000 cc,389500000
Honda,2.0 i-VTEC,CR-V,2008,145.000-150.000 km,Bensin,Abu-abu,Automatic,Front Wheel Drive (FWD),SUV,>1.500 - 2.000 cc,Diler,138000000
Mazda,2,R,2012,90.000-95.000 km,Bensin,Hitam,Manual,90000000
Toyota,Veloz,Avanza,2014,95.000-100.000 km,Bensin,Putih,Manual,4X2,Minibus,>1.000 - 1.500 cc,Individu,Bursa Mobil Permata Hijau,147000000
Ford,Lain-lain,Fiesta,2014,25.000-30.000 km,Bensin,Merah,Automatic,Front Wheel Drive (FWD),Minibus,>1.500 - 2.000 cc,Individu,Bursa Mobil BG Junction Surabaya,90000000
Nissan,X-Trail,Lain-lain,2009,110.000-115.000 km,Bensin,Hitam,Automatic Triptonic,4X2,SUV,>2.000 - 3.000 cc,Individu,119500000
Land Rover,TDI,Range rover,2007,70.000-75.000 km,Bensin,Silver,Automatic,4X4,SUV,>3.000 cc,Individu,590000000
Suzuki,Ertiga,2019,0-5.000 km,Bensin,Lainnya,Manual,192000000
Toyota,E,Yaris,2012,75.000-80.000 km,Bensin,Silver,Automatic,>1.000 - 1.500 cc,125000000
Daihatsu,CSX,Taruna,2000,155.000-160.000 km,Bensin,Silver,Manual,4X2,Minibus,>1.000 - 1.500 cc,Individu,57500000
Toyota,G,Innova,2016,75.000-80.000 km,Bensin,Hitam,Automatic,Front Wheel Drive (FWD),SUV,>1.500 - 2.000 cc,Diler,245000000
Daihatsu,Li,Xenia,2011,220.000-225.000 km,Bensin,Abu-abu,Manual,Rear Wheel Drive (RWD),Minibus,>1.000 - 1.500 cc,Individu,90000000
Lexus,200T F-Sport,NX,2016,0-5.000 km,Bensin,Hitam,Automatic Triptonic,Individu,775000000
Nissan,Lain-lain,Grand livina,2007,100.000-105.000 km,Bensin,Silver,Automatic,4X2,Sedan,>1.000 - 1.500 cc,Individu,75000000
Mercedes-Benz,GLA-Class,GLA200,2015,20.000-25.000 km,Bensin,Hitam,Automatic,>1.500 - 2.000 cc,Individu,435000000
Toyota,Agya,TRD Sportivo,2014,50.000-55.000 km,Bensin,Biru,Manual,Front Wheel Drive (FWD),Compact & City Car,>1.000 - 1.500 cc,Individu,83500000
Honda,S,Freed,2015,65.000-70.000 km,Bensin,Silver,Automatic,>1.000 - 1.500 cc,176000000
Honda,RS CVT,Jazz,2013,55.000-60.000 km,Bensin,Putih,Automatic Triptonic,Front Wheel Drive (FWD),Hatchback,>1.500 - 2.000 cc,Individu,165000000
Toyota,S,Rush,2009,130.000-135.000 km,Bensin,Hitam,Automatic,Rear Wheel Drive (RWD),Jeep,>1.000 - 1.500 cc,Individu,116000000
Toyota,TRD Sportivo,Agya,2014,40.000-45.000 km,Bensin,Hitam,Automatic,Front Wheel Drive (FWD),Compact & City Car,<1.000 cc,Individu,105000000
Honda,RS 1.2,Brio,2016,15.000-20.000 km,Bensin,Lainnya,Automatic,Front Wheel Drive (FWD),Compact & City Car,>1.000 - 1.500 cc,Individu,140000000
Toyota,G,Fortuner,2010,250.000-255.000 km,Diesel,Hitam,Automatic,Front Wheel Drive (FWD),MPV,>2.000 - 3.000 cc,Individu,205000000
Toyota,TRD Sportivo Ultimo,Rush,2017,30.000-35.000 km,Bensin,Putih,Manual,Minibus,>1.000 - 1.500 cc,Diler,195000000
Toyota,Avanza,E,2015,90.000-95.000 km,Bensin,Silver,Manual,106500000
Honda,HR-V,1.8L Prestige,2015,85.000-90.000 km,Bensin,Silver,Automatic Triptonic,4X2,Compact & City Car,>1.500 - 2.000 cc,Individu,247000000
Honda,BR-V,E,2017,20.000-25.000 km,Bensin,Hitam,Manual,Front Wheel Drive (FWD),Hatchback,>1.000 - 1.500 cc,Diler,Bursa Mobil DTC,179000000
Suzuki,GL,Ertiga,2013,70.000-75.000 km,Bensin,Putih,Automatic,Front Wheel Drive (FWD),MPV,>1.000 - 1.500 cc,Individu,112000000
Honda,Brio,Satya E,2014,50.000-55.000 km,Bensin,Merah,Manual,Hatchback,>1.000 - 1.500 cc,Individu,105000000
Honda,City,1.5 Exi,2010,100.000-105.000 km,Bensin,Silver,Automatic,Front Wheel Drive (FWD),Sedan,>1.500 - 2.000 cc,Individu,130000000
Honda,CR-V,2.0 i-VTEC,2003,90.000-95.000 km,Bensin,Hitam,Automatic,Front Wheel Drive (FWD),SUV,>1.500 - 2.000 cc,Individu,68000000
Toyota,TRD G Grade CVT,Yaris,2018,30.000-35.000 km,Bensin,Hitam,Automatic,Individu,190000000
Nissan,Lain-lain,X-Trail,2014,60.000-65.000 km,Bensin,Merah,Automatic,Front Wheel Drive (FWD),SUV,>2.000 - 3.000 cc,Diler,212000000
Nissan,March,1.2L XS,2012,60.000-65.000 km,Bensin,Hitam,Automatic,Front Wheel Drive (FWD),Hatchback,Individu,85000000
Honda,VTi-L,Accord,2000,>300.000 km,Bensin,Abu-abu,Automatic,Sedan,>2.000 - 3.000 cc,Individu,39000000
Toyota,G,Avanza,2016,20.000-25.000 km,Bensin,Hitam,Automatic,4X2,Minibus,>1.000 - 1.500 cc,Individu,142500000
Suzuki,Ignis,GX MT ,2017,20.000-25.000 km,Bensin,Hitam,Manual,Front Wheel Drive (FWD),>1.000 - 1.500 cc,129000000
Honda,i-DSI,Jazz,2005,155.000-160.000 km,Bensin,Emas,Automatic,Rear Wheel Drive (RWD),Sedan,>1.000 - 1.500 cc,Individu,67000000
Toyota,Camry,2006,135.000-140.000 km,Bensin,Hitam,Automatic,55000000
Toyota,G,Innova,2012,65.000-70.000 km,Diesel,Silver,Automatic Triptonic,4X2,MPV,>2.000 - 3.000 cc,Individu,198000000
Nissan,1.2L,March,2011,90.000-95.000 km,Bensin,Hitam,Automatic,4X2,Compact & City Car,>1.000 - 1.500 cc,Individu,Bursa Gading Auto Center,87000000
Ford,XLT,Everest,2012,235.000-240.000 km,Diesel,Putih,Manual,Rear Wheel Drive (RWD),Minibus,>1.500 - 2.000 cc,Individu,150000000
Daihatsu,X,Xenia,2018,10.000-15.000 km,Bensin,Hitam,Manual,>1.000 - 1.500 cc,138000000
Daihatsu,Sigra,2018,40.000-45.000 km,Bensin,Putih,Manual,85000000
Toyota,G,Rush,2013,100.000-105.000 km,Bensin,Putih,Automatic,4X2,SUV,>1.500 - 2.000 cc,Individu,165000000
Mitsubishi,Xpander,ULTIMATE A/T,2018,25.000-30.000 km,Bensin,Putih,Automatic,4X2,MPV,>1.000 - 1.500 cc,Diler,244000000
Honda,1.5,Freed,2011,120.000-125.000 km,Bensin,Hitam,Automatic,4X2,Minibus,>1.000 - 1.500 cc,Individu,145000000
Toyota,Calya,2017,0-5.000 km,Bensin,Merah,Manual,130000000
Toyota,G,Avanza,2013,90.000-95.000 km,Bensin,Hitam,Manual,4X2,Minibus,>1.000 - 1.500 cc,Individu,123000000
Suzuki,Katana,1.0,1986,130.000-135.000 km,Bensin,Hijau,Manual,4X2,Jeep,<1.000 cc,Individu,29000000
Honda,RS,Jazz,2014,65.000-70.000 km,Bensin,Merah,Automatic Triptonic,Hatchback,>1.000 - 1.500 cc,Individu,Bursa Mobil DTC,165000000
Nissan,Lain-lain,X-Trail,2014,60.000-65.000 km,Bensin,Merah,Automatic,Front Wheel Drive (FWD),SUV,>2.000 - 3.000 cc,Diler,212000000
Hyundai,GL,i20,2010,50.000-55.000 km,Bensin,Hitam,Automatic,4X2,Hatchback,>1.000 - 1.500 cc,Diler,Bursa Gading Auto Center,79500000
BMW,Serie 3,320i Sport,2013,50.000-55.000 km,Bensin,Putih,Automatic Triptonic,Rear Wheel Drive (RWD),Sedan,>1.500 - 2.000 cc,Diler,Bursa Mobil WTC Mangga Dua,338000000
Toyota,G,Avanza,2013,85.000-90.000 km,Bensin,Abu-abu,Manual,4X2,Minibus,>1.000 - 1.500 cc,Individu,120000000
Honda,Satya E,Brio,2013,70.000-75.000 km,Bensin,Putih,Manual,4X2,Compact & City Car,>1.000 - 1.500 cc,Individu,107000000
Toyota,V,Innova,2014,20.000-25.000 km,Bensin,Silver,Manual,>1.500 - 2.000 cc,195000000
Volkswagen,MkVII 1.4 TSI,Golf,2013,60.000-65.000 km,Bensin,Merah,Automatic,Individu,225000000
Honda,2.4L Vti,Accord,2011,100.000-105.000 km,Bensin,Hitam,Automatic Triptonic,4X2,Sedan,>2.000 - 3.000 cc,Individu,160000000
Nissan,Grand livina,Lain-lain,2007,100.000-105.000 km,Bensin,Hitam,Manual,Rear Wheel Drive (RWD),MPV,>1.500 - 2.000 cc,Individu,85000000
Honda,CR-V,2.4,2010,115.000-120.000 km,Bensin,Coklat,Automatic,100000000
Toyota,G,Vios,2012,200.000-205.000 km,Bensin,Kuning,Manual,Individu,65000000
Suzuki,Lain-lain,Carry,2004,20.000-25.000 km,Bensin,Biru,Manual,Front Wheel Drive (FWD),Van,>1.000 - 1.500 cc,Individu,48000000
Daihatsu,Zebra,Lain-lain,1988,125.000-130.000 km,Bensin,Biru,Manual,Rear Wheel Drive (RWD),Minibus,<1.000 cc,Individu,8000000
Honda,2.4 Prestige,CR-V,2016,45.000-50.000 km,Bensin,Putih,Automatic,Front Wheel Drive (FWD),SUV,>1.500 - 2.000 cc,Diler,Bursa Otomotif Sunter,330000000
Nissan,Juke,RX,2011,80.000-85.000 km,Bensin,Putih,Automatic,4X2,SUV,>1.000 - 1.500 cc,Individu,125000000
Honda,BR-V,2019,0-5.000 km,Bensin,Lainnya,Manual,275000000
Chevrolet,3.0 TFSI V6 Special Package,Captiva,2009,90.000-95.000 km,Bensin,Hitam,Automatic,Sedan,>1.000 - 1.500 cc,Diler,Bursa Mobil Blok M Square,109000000
Toyota,Avanza,2019,0-5.000 km,Bensin,Lainnya,Manual,166800000
Isuzu,Lain-lain,Lain-lain,2016,200.000-205.000 km,Diesel,Putih,Manual,Rear Wheel Drive (RWD),Pick-up,>1.500 - 2.000 cc,Individu,240000000
Honda,Jazz,RS M/T,2015,85.000-90.000 km,Bensin,Abu-abu,Manual,SUV,>1.000 - 1.500 cc,Individu,188000000
Honda,HR-V,E CVT,2017,25.000-30.000 km,Bensin,Abu-abu,Automatic Triptonic,Front Wheel Drive (FWD),SUV,>1.000 - 1.500 cc,Individu,245000000
Honda,Freed,S,2015,40.000-45.000 km,Bensin,Putih,Automatic,4X2,MPV,>1.000 - 1.500 cc,Individu,173000000
Nissan,1.2L,March,2012,60.000-65.000 km,Bensin,Hitam,Automatic,Front Wheel Drive (FWD),Hatchback,>1.000 - 1.500 cc,Individu,85000000
Toyota,Rush,S,2012,110.000-115.000 km,Bensin,Silver,Automatic,4X2,SUV,>1.500 - 2.000 cc,Individu,138000000
Honda,1.7,Stream,2002,215.000-220.000 km,Bensin,Hitam,Manual,Sedan,>1.500 - 2.000 cc,Individu,55000000
Toyota,V,Innova,2016,65.000-70.000 km,Bensin,Silver,Automatic,Diler,263000000
Honda,i-DSI,Jazz,2004,>300.000 km,Bensin,Emas,Manual,Sedan,Individu,87500000
Mercedes-Benz,Lain-lain,ML 350,2008,85.000-90.000 km,Bensin,Hitam,Automatic,4X4,Jeep,>3.000 cc,Individu,260000000
Nissan,X-Trail,Lain-lain,2017,35.000-40.000 km,Bensin,Silver,Automatic,235000000
Toyota,Veloz,Avanza,2013,110.000-115.000 km,Bensin,Hitam,Manual,All Wheel Drive (AWD),MPV,>1.000 - 1.500 cc,Diler,145000000
Toyota,Rush,G,2018,15.000-20.000 km,Bensin,Silver,Manual,Rear Wheel Drive (RWD),SUV,>1.500 - 2.000 cc,Individu,205000000
Daihatsu,Ayla,X,2017,20.000-25.000 km,Bensin,Abu-abu,Manual,Front Wheel Drive (FWD),>1.000 - 1.500 cc,90000000
Honda,HR-V,E CVT,2015,60.000-65.000 km,Bensin,Putih,Automatic Triptonic,4X2,SUV,>1.000 - 1.500 cc,Individu,Bursa Gading Auto Center,189500000
Mazda,2.3,CX-7,2009,70.000-75.000 km,Bensin,Hitam,Automatic Triptonic,All Wheel Drive (AWD),Jeep,>2.000 - 3.000 cc,Individu,117000000
Lexus,460 L V8 4.6,LS,2010,25.000-30.000 km,Bensin,Hitam,Automatic Triptonic,Sedan,>3.000 cc,Individu,470000000
Suzuki,Ignis,GL,2017,20.000-25.000 km,Bensin,Oranye,Manual,Front Wheel Drive (FWD),Hatchback,>1.000 - 1.500 cc,Individu,132000000
Toyota,Fortuner,G,2013,60.000-65.000 km,Diesel,Hitam,Automatic,270000000
Toyota,Rush,2019,0-5.000 km,Bensin,Hitam,Manual,225000000
Suzuki,Wagon R,Lain-lain,2016,65.000-70.000 km,Bensin,Putih,Manual,57000000
Chevrolet,Trax,LTZ,2017,15.000-20.000 km,Bensin,Putih,Automatic,>1.000 - 1.500 cc,Individu,225000000
Nissan,Spirit,Terrano,2002,75.000-80.000 km,Bensin,Hitam,Manual,Rear Wheel Drive (RWD),Jeep,>2.000 - 3.000 cc,72500000
Hyundai,GLS,Trajet,2000,40.000-45.000 km,Bensin,Biru,Automatic,MPV,>1.500 - 2.000 cc,50000000
Toyota,Veloz,Avanza,2013,110.000-115.000 km,Bensin,Hitam,Manual,All Wheel Drive (AWD),MPV,>1.000 - 1.500 cc,Diler,145000000
Toyota,G,Innova,2011,60.000-65.000 km,Bensin,Hitam,Manual,>1.500 - 2.000 cc,146000000
Ford,EcoBoost S,Fiesta,2014,40.000-45.000 km,Bensin,Merah,Automatic Triptonic,Front Wheel Drive (FWD),Hatchback,<1.000 cc,Individu,146000000
Toyota,TRD Sportivo,Rush,2014,110.000-115.000 km,Bensin,Putih,Manual,Minibus,>1.000 - 1.500 cc,Individu,165000000
Suzuki,Carry,FD,2016,25.000-30.000 km,Bensin,Hitam,Manual,4X2,Pick-up,>1.000 - 1.500 cc,Individu,90000000
Mitsubishi,Kuda,Diamond,2002,200.000-205.000 km,Bensin,Coklat,Automatic,4X2,Minibus,>1.500 - 2.000 cc,Individu,54000000
Toyota,Q,Sienta,2016,45.000-50.000 km,Bensin,Putih,Automatic,Diler,195000000
Toyota,Fortuner,G TRD,2008,150.000-155.000 km,Diesel,Coklat,Manual,Rear Wheel Drive (RWD),SUV,>2.000 - 3.000 cc,Individu,200000000
Toyota,Innova,G,2010,120.000-125.000 km,Bensin,Abu-abu,Manual,120000000
Mitsubishi,Lain-lain,Lain-lain,1998,5.000-10.000 km,Bensin,Hijau,Manual,4X2,Jeep,>1.500 - 2.000 cc,Individu,48500000
Daihatsu,Terios,TS,2014,80.000-85.000 km,Bensin,Hitam,Manual,4X2,Minibus,>1.500 - 2.000 cc,Individu,Bursa Mobil POSH Bekasi,125000000
Mitsubishi,Lain-lain,Lain-lain,1989,20.000-25.000 km,Diesel,Kuning,Manual,4X2,Truk,>1.500 - 2.000 cc,Individu,65000000
Dodge,3.7,Nitro,2009,40.000-45.000 km,Bensin,Hitam,Automatic Triptonic,4X4,Jeep,>3.000 cc,Diler,Pasar Mobil Kemayoran,199000000
Toyota,G,Avanza,2014,75.000-80.000 km,Bensin,Putih,Manual,MPV,125000000
Toyota,Innova,2019,0-5.000 km,Diesel,Hitam,Manual,300000000
Jeep,CJ7,Lain-lain,<1986,125.000-130.000 km,Bensin,Hijau,Manual,4X4,Jeep,>3.000 cc,Individu,100000000
Daihatsu,Ayla,X,2014,45.000-50.000 km,Bensin,Putih,Manual,Sedan,>1.000 - 1.500 cc,Individu,80000000
Mercedes-Benz,E-Class,E300,2012,10.000-15.000 km,Bensin,Putih,Automatic Triptonic,>3.000 cc,Diler,395000000
Daihatsu,Xenia,R 1.3 DLX,2014,85.000-90.000 km,Bensin,Putih,Manual,4X2,MPV,>1.500 - 2.000 cc,Individu,109000000
Toyota,LX,Kijang,2004,25.000-30.000 km,Bensin,Silver,Manual,Minibus,>1.500 - 2.000 cc,Individu,80000000
Toyota,Rush,S,2013,50.000-55.000 km,Bensin,Putih,Manual,4X2,SUV,>1.000 - 1.500 cc,Individu,165000000
Suzuki,Ertiga,Lain-lain,2016,30.000-35.000 km,Bensin,Abu-abu,Manual,112000000
Suzuki,GL,Ertiga,2013,85.000-90.000 km,Bensin,Silver,Manual,Diler,110000000
Toyota,Kijang,Lain-lain,1994,210.000-215.000 km,Bensin,Merah,Manual,4X2,Minibus,>1.000 - 1.500 cc,Individu,32000000
KIA,M/T,Picanto,2012,120.000-125.000 km,Bensin,Merah,Manual,4X2,Compact & City Car,>1.000 - 1.500 cc,Individu,70000000
Nissan,SV,Evalia,2012,85.000-90.000 km,Bensin,Putih,Automatic,Front Wheel Drive (FWD),Van,>1.000 - 1.500 cc,Individu,89000000
Isuzu,2.5,Panther,2000,>300.000 km,Diesel,Biru,Manual,4X2,Minibus,>2.000 - 3.000 cc,Individu,71000000
Daihatsu,D FMC Deluxe,Sirion,2012,110.000-115.000 km,Bensin,Putih,Automatic,All Wheel Drive (AWD),Compact & City Car,>1.000 - 1.500 cc,Individu,95000000
Daihatsu,Ayla,X,2018,10.000-15.000 km,Bensin,Oranye,Automatic,Front Wheel Drive (FWD),Hatchback,>1.000 - 1.500 cc,Individu,108000000
Suzuki,Carry,FD,2016,25.000-30.000 km,Bensin,Hitam,Manual,4X2,Pick-up,>1.000 - 1.500 cc,Individu,90000000
Honda,E CVT,HR-V,2015,40.000-45.000 km,Bensin,Putih,Automatic,All Wheel Drive (AWD),SUV,>1.000 - 1.500 cc,Diler,235000000
Suzuki,Futura,Lain-lain,2012,100.000-105.000 km,Bensin,Silver,Manual,4X2,Pick-up,>1.000 - 1.500 cc,Individu,52000000
Toyota,Fortuner,VRZ,2018,15.000-20.000 km,Diesel,Hitam,Automatic,Rear Wheel Drive (RWD),SUV,>2.000 - 3.000 cc,Diler,434000000
Toyota,G,Innova,2016,20.000-25.000 km,Bensin,Hitam,Manual,MPV,>1.500 - 2.000 cc,240000000
Daihatsu,Luxio,X,2011,100.000-105.000 km,Bensin,Biru,Automatic,Front Wheel Drive (FWD),Minibus,>1.000 - 1.500 cc,92000000
BMW,318i E46 Facelift 2.0,Serie 3,2004,90.000-95.000 km,Bensin,Hitam,Automatic Triptonic,Rear Wheel Drive (RWD),Sedan,>1.500 - 2.000 cc,Individu,125000000
Honda,RS,Mobilio,2016,65.000-70.000 km,Bensin,Putih,Automatic,Minibus,>1.000 - 1.500 cc,Diler,172500000
Toyota,G,Avanza,2019,0-5.000 km,Bensin,Putih,Manual,All Wheel Drive (AWD),MPV,>1.000 - 1.500 cc,Diler,195000000
Toyota,Vios,G,2005,>300.000 km,Bensin,Abu-abu,Manual,4X2,Sedan,>1.500 - 2.000 cc,Individu,62000000
Toyota,G TRD,Fortuner,2014,60.000-65.000 km,Diesel,Hitam,Automatic,Jeep,>2.000 - 3.000 cc,Diler,325000000
Suzuki,Wagon R,Lain-lain,2015,80.000-85.000 km,Bensin,Hitam,Manual,45000000
Suzuki,GL,Ertiga,2016,40.000-45.000 km,Bensin,Marun,Manual,Minibus,>1.000 - 1.500 cc,Diler,147500000
Chevrolet,Lain-lain,Captiva,2011,40.000-45.000 km,Diesel,Hitam,Automatic,SUV,>1.500 - 2.000 cc,Individu,150000000
Toyota,G,Etios,2014,30.000-35.000 km,Bensin,Hitam,Manual,Compact & City Car,>1.000 - 1.500 cc,Individu,105000000
Daihatsu,M Sporty,Ayla,2015,30.000-35.000 km,Bensin,Putih,Automatic,Individu,91000000
Suzuki,Forsa,Lain-lain,<1986,15.000-20.000 km,Bensin,Merah,Manual,Front Wheel Drive (FWD),Hatchback,<1.000 cc,Individu,13500000
Nissan,X-Trail,Lain-lain,2016,30.000-35.000 km,Bensin,Abu-abu,Automatic Triptonic,Front Wheel Drive (FWD),SUV,>2.000 - 3.000 cc,Individu,Bursa Mobil Lenmarc Surabaya,270000000
Honda,2.0 i-VTEC,CR-V,2013,40.000-45.000 km,Bensin,Silver,Automatic Triptonic,4X2,SUV,>1.500 - 2.000 cc,Diler,Bursa Mobil Summarecon Serpong,200000000
Toyota,FT86,Lain-lain,2013,20.000-25.000 km,Bensin,Oranye,Manual,Rear Wheel Drive (RWD),Sports & Super Car,>1.500 - 2.000 cc,Individu,485000000
Toyota,G,Innova,2011,105.000-110.000 km,Diesel,Hitam,Automatic,Rear Wheel Drive (RWD),Minibus,>2.000 - 3.000 cc,Diler,177500000
Honda,Brio,E,2015,95.000-100.000 km,Bensin,Merah,Manual,80000000
Nissan,Lain-lain,Grand livina,2010,200.000-205.000 km,Bensin,Abu-abu,Manual,4X4,Bus,>1.000 - 1.500 cc,Individu,80000000
Toyota,Double Tone,C-HR,2018,5.000-10.000 km,Bensin,Abu-abu,Automatic,4X2,SUV,>1.500 - 2.000 cc,Individu,420000000
Nissan,X-Gear,Livina,2008,80.000-85.000 km,Bensin,Abu-abu,Automatic,Front Wheel Drive (FWD),MPV,>1.000 - 1.500 cc,Individu,70000000
